QunNum,MastQQ,CreateDate,Title,Class,QunText
18297676,5,2006-05-02,撒度,1948,
18297677,9,2007-06-11,海口模特交流群,184,海口模特职业交流群
18297678,50,2005-12-02,林家铺子,2200,"秋末冬初,寒来暑往,燃烧我们激情的火焰,为我们共同的家园增添些许温暖."
18297679,45,2005-12-02,长菱营销中心,187,
18297680,5,2006-05-04,石门杂谈,272,市内杂谈。
18297681,1,2005-12-10,．\離騷&amp;,16,我真诚的祈祷!希望感动上天!
18297682,2,2010-12-23,一块聊聊呗,395,
18297683,6,2007-03-07,周口群博网,395,一起分享，一起拥有.
18297684,40,2005-12-07,檀山铺中学112班,67,346340934@qq.comwanghan69mirs.cbbn.net
18297685,185,2005-12-02,、汏杂桧′︷,143,□ɑ。.﹏◆.繌鮱肱&acute;↘αΙ﹎▽`&acute;﹏▓恏鮱蔢_瑛z&acute;
18297686,5,2005-12-02,⑺寳,394,http://www.315xp.cn/index.htm<br/>sarah<br/><br/>82716341<br/>522677427
18297687,2,2007-06-07,呦呦呦呦,2245,士大夫
18297688,11,2005-12-02,大勾帝国,4177,
18297689,13,2008-09-15,抄股高手交流群,3550,抄股高手交流群！
18297690,57,2007-05-07,(_灬瘋^^(_子,3,"现在我们相信世上的人都是由好人变坏的啊,是有真情存在的."
18297691,15,2005-12-02,MM,316,
18297692,27,2005-12-21,独自等待,71,
18297693,15,2005-12-02,信孚康雅幼儿园,3275,和孩子们一样成为好朋友!
18297694,47,2005-12-02,高231班,4278,这是我们班的群，非231班不加！
18297695,1,2005-12-02,日照密友,3187,来耍耍吧
18297698,4,2006-10-02,我们の秘密基地!,20,``你們都是對於我來説最重要的人<br/><br/>Only..U..Ｗǒ舎吥嘚...
18297699,27,2005-12-02,2004届计算机班,393,
18297700,1,2006-01-03,兄弟几个,17,
18297701,50,2005-12-02,YC高三10班,2145,
18297702,47,2006-09-20,诺基亚L15群,139,不怕死的就来。。。。。。
18297704,1,2006-02-22,tatlikdital,369,
18297705,11,2005-12-02,ＷＡＦＦ,18,呢度全部都系响大石中心出黎噶~！
18297706,28,2006-09-01,梅南山上患难过,2182,我们曾经在梅南山上一起患难过
18297707,42,2010-04-14,看群公告！好消息！,187,免费拿話費兩百块!群里的朋友们用手机拨打1259071565参加娱乐大本营答题就可以了，
18297708,2,2005-12-02,~~柳生剑客~~,1059,
18297709,23,2009-06-05,下耳贡,252,下耳贡
18297710,9,2006-08-12,遊樂园の戰团2群,3,
18297712,32,2005-12-02,03小教3,138,"这是给03小教3的同学们聊天的群,其他人不要进。除老左外！"
18297713,10,2006-03-26,启天俱乐部,162,建群是为了方便大家联系
18297714,37,2006-06-16,．ɑ●__葬僾,395,<br/><br/><br/><br/><br/><br/><br/>噯情教会莪們都放ハ下
18297715,7,2007-03-26,杜尚。之家,67,
18297716,41,2006-04-30,詠逺啲⑦班,0,▲测▲试▲爱▲情▲www.784z.cn?las
18297717,41,2005-12-08,ヲ☆爱你,62,三明的都可以进来
18297718,44,2006-08-08,盱眙二中2003届1班,393,同学知道的和范军联系15952716112
18297719,32,2005-12-02,★羽¤协★,20,。。。。。。。。。
18297720,2,2005-12-02,2,18,
18297723,9,2005-12-02,ㄣ终极σゾ一班,4282,。/
18297724,5,2006-08-17,奇迹私服hrainy,395,后备
18297725,8,2008-08-13,济宁二中95级三班,4274,欢迎济宁二中95级高三三班同学加入，共续同学友情
18297726,9,2008-02-21,化验室,22,
18297727,44,2005-12-02,外汇黄金股票投资论坛,3545,这是一个以投资为主题的群，大家多多交流投资的心得，共同提高。
18297728,13,2005-12-02,十豆三,211,
18297729,21,2008-08-14,ノ亅丶輋,2754,大家有机会就聚一聚
18297730,27,2009-04-04,体育世界-扣篮,0,
18297731,11,2009-02-15,走过【八】班,4294,在一起的日子可以忘记但在一起的人不能忘记
18297733,2,2005-12-02,功臣三连,395,シ.睜開眼﹖﹎.第一個゛想的總是祢シ↓跟伱疯狂①輩孓ゞ鳡覺ヤ侑你菑莪身边~偵↙好
18297734,2,2010-03-25,爱☆feng☆,54,
18297735,12,2005-12-02,开心一家,397,
18297737,13,2008-04-08,囉洁べロ隹羙灬,55,许多人一辈子都在钓鱼<br/>却始终不知道他追求的不是鱼
18297738,30,2009-03-04,『→汏侇媽←』,369,<br/><br/><br/>大姨媽　怎麽總在　激情　後...
18297739,3,2006-01-10,简简单单,60,
18297740,10,2005-12-02,未来的IT精英,2012,拒绝外来人~！
18297741,8,2005-12-24,雅思班,9,
18297742,32,2008-10-21,电商08506（无导员）,4268,6班NO.1！！！无限送果盘！！！^_^
18297743,37,2006-01-01,frIendsHip。,4279,|君裏|精神&quot;有付出ǐ就一定有收穫！☆oО﹡`˙°·。．.◆﹖
18297744,2,2006-03-06,af,2763,
18297745,1,2006-10-09,20○７赱紅,4087,‘▕鴻運當道
18297746,3,2005-12-17,午夜咖啡城,7,把你的名字写在烟上吸进肺里这样就可以把你记住，他告诉我味道很甜~~~~~~
18297747,19,2009-11-26,Branch53勁捽爆,0,
18297748,20,2005-12-02,九十六班,2553,。。。。。。。。。
18297749,1,2006-12-02,〃「赤脚乄」,17,嘿嘿
18297750,5,2005-12-02,群里送话费，看群公告,187,免费拿話費兩百块!群里的朋友们用手机拨打12590576233参加移动嘉年华答题就可以了，
18297751,47,2005-12-02,高山流水似情,395,
18297752,1,2010-04-21,ss,20,sss
18297753,27,2005-12-02,508綄鎂?,4270,寧波萬里國際學校小學2004屆508班群Xiǎo屋
18297754,1,2006-02-22,隐雾山专区,71,隐雾山专区
18297755,17,2009-04-04,聚义メ葒塵,398,QQ幻想世界河北一区伏羲台
18297756,5,2005-12-29,★童话★,60,我是一个自私的人~！
18297757,10,2005-12-02,m;蔠`嚸﹖,393,<br/>┏╮/╱·<br/>╰★╮`、﹎メ選罒擇``ǒ<br/>╰★╮`、﹎メ選罒擇``ωǒ
18297758,1,2005-12-02,网赚,11,想在网络上赚钱吗？让我们一起来探讨和学习吧。
18297759,8,2005-12-02,舞舞旋旋d,131,
18297760,2,2005-12-02,你说呢？,129,
18297761,40,2009-03-23,玉溪父母快乐聊吧,0,8岁以下孩子父母聊天用的，多交流，多学习新进群家长请按照孩子生日+男B女G+孩名+亲子
18297762,13,2005-12-02,酒鬼之家,395,
18297763,14,2007-02-19,曾经最美,2533,
18297764,16,2006-07-17,♂鈈緗長哒♀,247,"￠芯碎了才懂痛！ɑ.﹎,除佐你ヾゞ↘我晤會改變選擇__.☆.︵oοО莪嗳伱ヾo"
18297765,44,2010-04-01,0805秋数控一班,0,
18297767,15,2008-03-10,放飞在子午线,2066,本班级的交流群！请大家踊跃发表学习言论，把自己的学习心得、方法一起共享！
18297768,7,2005-12-02,同流合屋,7,"同屋之暖，同流之畅,相聚于缘，珍惜在心，情发心底，温馨满屋！"
18297769,1,2005-12-02,两眼笑汪汪,2852,沟通从这开始
18297770,2,2006-01-10,XJ~街ァ舞~XQ,193,
18297771,15,2010-09-03,好好画画，报效祖国。,0,"在梦想的空间里，我们相遇并相伴。comeon,baby~"
18297772,5,2005-12-02,怺薳dē⒈8歲,130,非常辣的群...
18297773,44,2007-06-03,Callosity-Rain,4282,
18297774,31,2005-12-12,义道社,191,..
18297775,2,2005-12-02,PA,4240,哦哦
18297776,16,2006-05-29,∮缘℃分☆,7,爱上你并不是你的错，不爱你却是我的错。
18297778,4,2005-12-02,付氏集团,0,
18297779,3,2006-12-09,霸道,4059,饿
18297780,96,2010-04-08,南昌县家电下乡工作,3524,南昌县家电下乡工作拓展
18297781,16,2006-04-29,难忘久久,0,谁.又高.又靓.又美.又娇.又乖.惹人愛<br/>谁.有銭.有涙.有情.有义.有愛.我等待
18297782,49,2006-08-11,高三(3)班,2396,Zùìじ☆veⅢ班！！
18297783,2,2006-06-27,龙域外挂群,3234,卖龙域无限刷号``多开软件``一个小时申请一百多个号不是梦```想要就快来吧~绝对信誉~
18297785,11,2009-04-01,福佑佐派,0,
18297786,1,2008-10-29,小学同学录,4268,无
18297787,23,2005-12-02,缘宿,68,
18297788,1,2005-12-02,gxfb,318,tb
18297789,54,2006-06-01,0525,21,
18297790,13,2008-09-04,"-,峩們、繼續微笑",4277,
18297791,21,2009-03-08,缘分de天空,18,娱乐第一
18297793,33,2007-06-11,の隨風追忆の,4294,本群属于同学及好友群，请大家不要在群内乱发不良信息。文明上网，共建和谐。
18297794,37,2006-06-20,-皒們[十叁]。,4279,
18297795,1,2005-12-02,『向日葵』小班~,2926,
18297796,12,2005-12-02,安踏的地盘,319,和气生财！
18297797,46,2009-02-14,+红人王俊颜434806042,0,网络红人王俊颜QQ：434806042
18297798,5,2005-12-02,开关电源,187,提高效率，降低产品成品！大家一起学习，交流！
18297800,1,2006-08-06,我老公是射手座,135,
18297801,26,2005-12-02,Ω誓祛→友谊Ω,395,友谊万岁!~~~~~~~~~~~~~~~
18297802,6,2005-12-02,家乡人,3116,有缘成朋友，惜缘成知己！
18297803,33,2006-04-08,↘龙吟￠惊天变メ,4216,多玩点游戏http://user.qzone.qq.com/598239410
18297804,1,2006-12-30,1111,395,eee
18297805,12,2010-08-09,神仙侠侣,316,
18297806,1,2005-12-02,kk,169,
18297807,13,2010-07-29,一家子,395,相亲相爱一家人
18297808,23,2005-12-02,社团资讯部,2221,
18297809,2,2006-01-08,我,6,
18297810,2,2006-03-17,散人激情广泛大,67,
18297812,48,2009-08-18,高二{八}班,4277,老河口市一中2008界二（8）班，是本班的就加。
18297813,15,2007-07-01,ヤ呦兒園ゞ,4274,`什么人都可以来加吧`
18297814,21,2006-09-15,金钱/世家,314,╭灬╮╭∞╮<br/>╰``╯╰``╯ǒ☆°☆°☆<br/>
18297815,3,2005-12-03,俩个人,133,
18297816,8,2010-04-22,猪朋⑨友,388,
18297817,3,2006-05-15,宫国强,15,我是姓∮宫∮的还有和我同姓的人吗？？？？
18297818,18,2005-12-02,《休闲综合》版主,20,蒲公英文学论坛http://www.pgywxw.com.cn/bbs/《休闲综合》版主群
18297819,17,2005-12-02,真爱,3,3126341
18297820,3,2008-05-15,疯狂39级,4,只要39及的疯狂WOW玩家进入.......大家一起杀BL吧
18297821,1,2005-12-02,好机汇俱乐部斑竹,393,
18297822,134,2007-10-11,永恒QZ私亼專属,188,祝大家事业有成学习进步步步高升
18297824,6,2010-08-01,动感舞台BOBY,187,
18297825,8,2009-05-29,高~~级~~护~~理~~002,0,姐妹们快加吧!有时间我们可以聊一聊.我很想念你们的.
18297826,2,2005-12-02,一中五班华科,14,
18297828,5,2006-03-08,银行、、、,3,地方官地方官地方官法
18297829,32,2005-12-02,永远的47—14班,2565,走的远了可心却近了
18297830,28,2006-10-29,2006秋计算机,202,年初六在恋KTV联宜，有意者见群公告
18297831,3,2005-12-02,建国狗舍,2926,
18297832,4,2006-12-18,听雨轩,393,
18297833,22,2005-12-02,2000届地信00-1,319,我们都爱这个班级！
18297834,32,2005-12-02,0544班,4262,来吧仪表的
18297835,2,2006-07-20,``‘淚﹖.GG,395,http://bobo4.com/news/flash/00005.swfhttp://www.xdowns.com/soft/softdown.asp?sof
18297836,5,2007-03-02,33DXDX.COM,398,-http://www.tudou.com/playlist/playindex.do?lid=3020678&amp;iid=17616620<br/>
18297837,1,2005-12-02,栤凞∵朙∵,391,朋友们··
18297838,23,2005-12-02,JAZZ当代爵士.,147,◇.誮開誮榭.終湜空﹖（另：
18297839,1,2009-07-02,55555555555555555555,189,为了机油们，努力把手机玩到巅峰！加油
18297840,1,2007-04-20,我要赚钱钱去香港爱,0,
18297841,13,2006-01-07,メ坏孩子Ｄē天空♀,1002,不要问我是谁啊~！那样会现的你很低能。。<br/>
18297842,1,2006-11-28,深圳市中深兰财务咨询,0,
18297843,98,2005-12-08,05工本5、6班,220,　大学的生活是美好的！美好的现在决定我们美好的未来！！！
18297844,11,2006-05-06,闪闪的红星,4257,
18297845,31,2007-07-16,抚顺0909东财,9,本群只允许东财09秋学期的加入，加时注明抚顺东财！
18297846,1,2010-12-25,□哃城會╮,2812,...
18297847,36,2005-12-02,☆浪漫七里河☆,131,
18297848,1,2005-12-02,新区问道群④,13,激情问道填写推广人gy520168(南极仙翁领取)
18297849,1,2006-01-11,用户体验设计2,175,【注明：所在公司、职务】用户体验、用户行为分析、交互设计、可用性、UE、UCD、UED
18297850,9,2006-10-23,◆_.(_壊疍--兄弟六人,395,钚莨少哖<br/>就是嚣混.
18297851,14,2005-12-02,241321,2,芣婹ぺ讓莪哭
18297852,5,2008-10-03,济南拼客E族,281,方便你、我、他！
18297854,73,2005-12-23,06高三（2）班,18,http://down1.tech.sina.com.cn/download/down_page/1125763200/16406.shtml
18297855,20,2006-12-20,自由呼吸,2226,"欢迎各位同事加入自由呼吸,非同事勿入,请加入的人用真实名字,让我们在这里自由呼吸."
18297856,18,2011-03-02,狂犬病恐惧症终结者,316,该群主要是面向恐狂患者，至力于帮助所有恐狂患者们摆脱恐狂情结，重获新生！
18297857,8,2005-12-02,ニ’咻/,1,
18297858,21,2007-07-22,...........,187,鍏嶈垂鎷胯┍璨诲叐鐧惧潡!缇ら噷鐨勬湅鍙嬩滑鐢ㄦ墜鏈烘嫧鎵？25906421228鍙傚姞渚ｅ
18297859,23,2005-12-02,贵阳二中,4284,帅哥```美女群
18297860,21,2006-07-30,打篮球啦,162,
18297861,3,2007-11-27,溏淉傢蔟,4260,我在马路边棒个地```日个批```玩个鸡```吸个粉```千万不要惹老子哈~!~!~!
18297862,24,2005-12-02,心理之声,395,
18297865,2,2006-02-22,贵宾房美女群,18,品位.时尚.美女群
18297867,7,2005-12-02,有一天会幸福,21,
18297868,24,2005-12-02,·外院NB队伍·,22,
18297869,5,2010-01-26,华夏灬忘忧谷,395,
18297870,17,2010-01-07,曾经、太\美。,187,俺们素都山炮+山炮的级别<br/><br/>哇咔咔（死念）
18297871,16,2010-06-09,我的家人,2730,我的朋友。家人
18297872,11,2005-12-02,我天下我做主,3553,
18297874,9,2007-12-11,04级毕业设计,4277,毕业设计专用
18297875,3,2009-03-15,╘覀惯冇尓,0,上岛咖啡
18297876,6,2007-02-13,卡丁精英联盟,3845,
18297877,29,2005-12-02,豆浆+油条,18,豆浆+油条，生活本来就是很简单。简单生活，简单快乐。
18297878,16,2005-12-26,蛊凌精怪,394,这是有缘的人相聚在一起的凭证！
18297879,12,2005-12-09,牙牙NAGESF,4104,美丽的世界！~美丽的家家！~美丽的人儿！~~~~`````CCCCCCC
18297880,1,2008-07-12,武术,10,以武会友
18297881,5,2005-12-27,看群公告！好消息！,187,免费拿話費兩百块!群里的朋友们用手机拨打1259071565参加娱乐大本营答题就可以了，
18297882,8,2006-04-03,ㄗs鏝躌↘℃,4159,等你5年
18297883,1,2008-10-14,婺源旅游,265,想来婺源的朋友都可以进来看一看，我的电话是13979353749。要用车的朋友可以打我电话
18297884,1,2005-12-02,冰山雪莲,188,
18297885,3,2007-08-05,-[粑粑超亽].,4256,"-喔，-尓讓峩滚,-峩滚ㄋ。-尓讓峩囬來、-怼丕起′-滚逺嘞。"
18297886,6,2007-09-04,傲视横行,4080,一切梦想飞舞吧。
18297887,11,2005-12-02,28届经管xsh暑假迎新,20,
18297888,2,2005-12-02,火锅霸王,4269,
18297889,9,2006-08-08,．賤オˊ丬,17,.ρs:敗給現實&acute;<br/>輸給過佉~!
18297890,80,2007-11-16,雄霸家族,0,~放暑假了!我找到了一份兼职http://fnehlnsu.cn?K1
18297892,7,2008-08-04,＾一怜き幽檬§學園ю,395,进来以后。想去那个班叫那个班的班长改名
18297893,51,2006-09-19,★深度技術資源共享☆,193,我希望在这里热闹些
18297894,22,2006-03-21,○o澔澔ル﹖,393,都是我王浩的朋友<br/>铁血风云<br/>222.189.237.142
18297895,30,2005-12-02,预理④班,2277,
18297897,6,2006-07-02,◇﹏ヤ勁儛,3,
18297898,21,2005-12-02,菱塘人在四川,2587,菱塘人在四川，成都，西南民族大学，大家一定要多多关照，我们的队伍以后一定会扩大。
18297900,7,2007-03-16,心灵的港湾,316,真诚.快乐.享受美好生活!!!
18297901,1,2008-08-29,鯡炷鎏¤時緔,16,！~~
18297902,1,2005-12-02,爱情公寓II(天地英雄),78,"灵台无计逃神矢,风雨如磐阁故园。寄意寒星荃不察,我以我血荐轩辕。"
18297903,1,2006-04-05,戀愛mぁ鱤覺▓﹌,395,LOVE℡愛讓我受傷，愛讓我舉╱╲╱╲<br/>ミ╬↘步爲艱，把愛封在記憶裏╲封╲╱<br/>
18297904,13,2005-12-02,为了农场拼了,77,
18297905,5,2006-06-07,传奇世界,67,http://www.37ss.com/
18297906,32,2006-11-04,943班,4270,一个都不想少，一个都不能少，大家努力吧！！！
18297907,12,2007-09-14,06行政秘书学,22,用我们的心灵感知美好生活，ポィ訁Qi迹的存在·
18297908,1,2006-05-01,000121,61,
18297909,59,2006-08-17,尛銀貝网吧,18,
18297910,2,2005-12-02,新帝王谷,0,
18297912,3,2005-12-16,缤纷盛世,395,缤纷盛世原创网
18297914,19,2007-06-11,上海会,2905,只有老乡
18297915,11,2006-10-02,～。友谊萬歳.,16,大家都系成年人.
18297916,35,2006-06-19,狂拽一族,392,
18297917,2,2005-12-02,单恋,4087,→
18297918,17,2006-05-31,誃·˙綪恨﹎.,3493,相噯是櫞.﹎﹎.相守是份櫞是天定份是人溈
18297919,81,2006-12-28,冲刺*2006(商专),395,珍惜我们在一起的每一天，以后才有美好的回忆。
18297920,9,2005-12-02,大学哥们,2346,
18297921,21,2007-02-07,硪shì俆銑鉎ノ’,14,都是我的好友！````带里面挎天```硪shì俆銑鉎ノ’琛琛
18297923,6,2006-10-22,forevertogether。,388,
18297925,3,2005-12-02,钢蹦儿聚集地,21,垃圾堆里的快乐
18297926,1,2006-03-17,浪漫`,20,
18297927,41,2005-12-02,我行我素,2191,
18297930,6,2005-12-02,︵鉃纞汏嗮ぅ,1,　..讀書╅有嗐健康︷
18297931,29,2006-08-06,似水流年,393,
18297932,2,2006-05-23,向着明天奔跑,316,相信自己相信明天伴随快乐向着美好的明天奔跑
18297933,8,2006-02-22,№云中漫步№,389,群角飞扬
18297934,6,2005-12-02,千千缘结,397,妳不配拥有幸福.
18297935,1,2006-04-13,____液°心碎,319,
18297936,6,2005-12-02,大大大大达到方法,3915,发生法发
18297937,1,2010-07-13,倚天屠龙记,1226,
18297938,14,2008-08-26,YOFCC.C.YouthReg,0,
18297939,5,2005-12-02,★龙族★★龙吟九霄★,18,欢迎二三十岁的朋友加入本群
18297940,46,2005-12-04,2003级会计学专业甲班,2365,03会甲雄起雄起！生生不息！
18297941,1,2005-12-11,網爍儛剣碦,78,
18297942,4,2005-12-02,小学同学会,13,俺这是同学会，有兴趣的进
18297943,40,2009-10-30,九（5）毒愺♂ヤ總蔀,4284,精神病总部........
18297944,35,2005-12-09,08高级模具,20,
